"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0009132","nucleoside diphosphate metabolic process","2/24","133/18986",0.0150375939849624,11.8959899749373,4.48612253863028,0.0121530868527403,0.047183047744659,0.0214382668633294,"PKM/HIF1A",2
"BP","GO:0010595","positive regulation of endothelial cell migration","2/24","133/18986",0.0150375939849624,11.8959899749373,4.48612253863028,0.0121530868527403,0.047183047744659,0.0214382668633294,"PTGS2/HIF1A",2
"BP","GO:0051384","response to glucocorticoid","2/24","134/18986",0.0149253731343284,11.8072139303483,4.46638629874875,0.012327766835328,0.047183047744659,0.0214382668633294,"EGFR/PTGS2",2
"BP","GO:0031647","regulation of protein stability","3/24","387/18986",0.00775193798449612,6.13242894056847,3.62912962825545,0.0123801983352338,0.047183047744659,0.0214382668633294,"MAPK1/TP53/TERT",3
"BP","GO:0009261","ribonucleotide catabolic process","2/24","135/18986",0.0148148148148148,11.7197530864198,4.44685860063032,0.0125035548196366,0.047183047744659,0.0214382668633294,"PKM/HIF1A",2
"BP","GO:0002246","wound healing involved in inflammatory response","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"HIF1A",1
"BP","GO:0006265","DNA topological change","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"TOP1",1
"BP","GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:0009624","response to nematode","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:0009750","response to fructose","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:0031652","positive regulation of heat generation","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:0032225","regulation of synaptic transmission, dopaminergic","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:0033148","positive regulation of intracellular estrogen receptor signaling pathway","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"AR",1
"BP","GO:0038129","ERBB3 signaling pathway","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"MAPK1",1
"BP","GO:0042368","vitamin D biosynthetic process","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"CYP3A4",1
"BP","GO:0051095","regulation of helicase activity","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"TP53",1
"BP","GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"AR",1
"BP","GO:0070244","negative regulation of thymocyte apoptotic process","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"HIF1A",1
"BP","GO:0090269","fibroblast growth factor production","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:0090270","regulation of fibroblast growth factor production","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"PTGS2",1
"BP","GO:1903799","negative regulation of miRNA processing","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"TP53",1
"BP","GO:1990416","cellular response to brain-derived neurotrophic factor stimulus","1/24","10/18986",0.1,79.1083333333333,8.78949423473065,0.0125721918357604,0.047183047744659,0.0214382668633294,"MAPT",1
"BP","GO:0038127","ERBB signaling pathway","2/24","136/18986",0.0147058823529412,11.6335784313725,4.42753564307894,0.0126804479707716,0.0473643210255771,0.0215206308723808,"MAPK1/EGFR",2
"BP","GO:0048593","camera-type eye morphogenesis","2/24","136/18986",0.0147058823529412,11.6335784313725,4.42753564307894,0.0126804479707716,0.0473643210255771,0.0215206308723808,"THRB/HIF1A",2
"BP","GO:0048565","digestive tract development","2/24","137/18986",0.0145985401459854,11.5486618004866,4.40841372174931,0.0128584434587139,0.0479158977942642,0.0217712473655484,"EGFR/HIF1A",2
"BP","GO:0006195","purine nucleotide catabolic process","2/24","138/18986",0.0144927536231884,11.4649758454106,4.38948922599091,0.0130375384583138,0.0483551895871732,0.0219708456352113,"PKM/HIF1A",2
"BP","GO:0043401","steroid hormone receptor signaling pathway","2/24","138/18986",0.0144927536231884,11.4649758454106,4.38948922599091,0.0130375384583138,0.0483551895871732,0.0219708456352113,"MAPK1/AR",2
"BP","GO:0061982","meiosis I cell cycle process","2/24","140/18986",0.0142857142857143,11.3011904761905,4.35221851899247,0.0133990157161888,0.0487438695919365,0.0221474477426387,"CDC25B/CDC25A",2
"BP","GO:0000086","G2/M transition of mitotic cell cycle","2/24","141/18986",0.0141843971631206,11.2210401891253,4.33386552823582,0.0135813923484459,0.0487438695919365,0.0221474477426387,"CDC25B/CDC25A",2
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","2/24","142/18986",0.0140845070422535,11.1420187793427,4.31569639852883,0.0137648572403101,0.0487438695919365,0.0221474477426387,"EGFR/PTPN1",2
"BP","GO:0001660","fever generation","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"PTGS2",1
"BP","GO:0006475","internal protein amino acid acetylation","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"MAPT",1
"BP","GO:0006983","ER overload response","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"TP53",1
"BP","GO:0019372","lipoxygenase pathway","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"ALOX5",1
"BP","GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"PTPN1",1
"BP","GO:0031915","positive regulation of synaptic plasticity","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"PTGS2",1
"BP","GO:0033145","positive regulation of intracellular steroid hormone receptor signaling pathway","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"AR",1
"BP","GO:0033327","Leydig cell differentiation","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"AR",1
"BP","GO:0046549","retinal cone cell development","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"THRB",1
"BP","GO:0060020","Bergmann glial cell differentiation","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"MAPK1",1
"BP","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"PTPN1",1
"BP","GO:0060439","trachea morphogenesis","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"MAPK1",1
"BP","GO:0060601","lateral sprouting from an epithelium","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"AR",1
"BP","GO:0060736","prostate gland growth","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"AR",1
"BP","GO:0060742","epithelial cell differentiation involved in prostate gland development","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"AR",1
"BP","GO:0060767","epithelial cell proliferation involved in prostate gland development","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"AR",1
"BP","GO:0062100","positive regulation of programmed necrotic cell death","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"TP53",1
"BP","GO:0072584","caveolin-mediated endocytosis","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"MAPK1",1
"BP","GO:2001054","negative regulation of mesenchymal cell apoptotic process","1/24","11/18986",0.0909090909090909,71.9166666666667,8.36994520446133,0.0138210465678402,0.0487438695919365,0.0221474477426387,"HIF1A",1
"BP","GO:0001101","response to acid chemical","2/24","144/18986",0.0138888888888889,10.9872685185185,4.27989705808826,0.0141350406040469,0.0496296981208758,0.0225499361215438,"EGFR/PTGS2",2
"BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","2/24","144/18986",0.0138888888888889,10.9872685185185,4.27989705808826,0.0141350406040469,0.0496296981208758,0.0225499361215438,"MAPT/PTGS2",2
"BP","GO:0001558","regulation of cell growth","3/24","408/18986",0.00735294117647059,5.81678921568627,3.49910596490228,0.0142636180081856,0.0499701029998518,0.022704603761425,"TP53/EGFR/MAPT",3
"CC","GO:0045121","membrane raft","4/24","293/19960",0.0136518771331058,11.353811149033,6.19471011355827,0.000383373202845908,0.0166480021156954,0.0114813807694451,"MAPK1/EGFR/MAPT/PTGS2",4
"CC","GO:0098857","membrane microdomain","4/24","295/19960",0.0135593220338983,11.2768361581921,6.16991900292704,0.000393370723327569,0.0166480021156954,0.0114813807694451,"MAPK1/EGFR/MAPT/PTGS2",4
"CC","GO:1904813","ficolin-1-rich granule lumen","3/24","124/19960",0.0241935483870968,20.1209677419355,7.41053664226323,0.000430551778854192,0.0166480021156954,0.0114813807694451,"MAPK1/PKM/ALOX5",3
"CC","GO:0031983","vesicle lumen","4/24","330/19960",0.0121212121212121,10.0808080808081,5.77134869890519,0.000600200119608403,0.0174058034686437,0.0120040023921681,"MAPK1/EGFR/PKM/ALOX5",4
"CC","GO:0034399","nuclear periphery","3/24","155/19960",0.0193548387096774,16.0967741935484,6.54664184955266,0.000824656677886201,0.0191320349269599,0.0131945068461792,"TP53/MAPT/ALOX5",3
"CC","GO:0101002","ficolin-1-rich granule","3/24","185/19960",0.0162162162162162,13.4864864864865,5.92002944821469,0.00137374942428067,0.0235281194834297,0.016226289298917,"MAPK1/PKM/ALOX5",3
"CC","GO:0016607","nuclear speck","4/24","416/19960",0.00961538461538462,7.99679487179487,5.0037439437801,0.00141980031365524,0.0235281194834297,0.016226289298917,"TERT/MAPT/AR/HIF1A",4
"CC","GO:1904115","axon cytoplasm","2/24","64/19960",0.03125,25.9895833333333,6.9473969433622,0.00266912368422911,0.038702293421322,0.0266912368422911,"MAPT/HIF1A",2
"CC","GO:0043073","germ cell nucleus","2/24","68/19960",0.0294117647058824,24.4607843137255,6.72378403083328,0.00300717906295418,0.0387591968114094,0.0267304805595927,"TP53/TOP1",2
"CC","GO:0036464","cytoplasmic ribonucleoprotein granule","3/24","258/19960",0.0116279069767442,9.67054263565892,4.86359016078551,0.00353433899557182,0.0409983323486331,0.0282747119645745,"MAPT/TOP1/SMN1",3
"CC","GO:0035770","ribonucleoprotein granule","3/24","277/19960",0.0108303249097473,9.0072202166065,4.65620409542066,0.00431268470220714,0.0419468490803693,0.0289288614347374,"MAPT/TOP1/SMN1",3
"CC","GO:0005901","caveola","2/24","82/19960",0.024390243902439,20.2845528455285,6.07136235875478,0.00433932921521062,0.0419468490803693,0.0289288614347374,"MAPK1/PTGS2",2
"CC","GO:0120111","neuron projection cytoplasm","2/24","89/19960",0.0224719101123595,18.689138576779,5.80293656796225,0.00509063325899947,0.0454241121572261,0.0313269739015352,"MAPT/HIF1A",2
"CC","GO:0031965","nuclear membrane","3/24","312/19960",0.00961538461538462,7.99679487179487,4.32188554489588,0.00600280990120039,0.0497375677528032,0.0343017708640022,"EGFR/PTGS2/ALOX5",3
"MF","GO:0020037","heme binding","7/24","143/18737",0.048951048951049,38.2164918414918,15.9988729252389,4.03963868364604e-10,4.90461249644049e-08,1.94885264759225e-08,"CYP2C9/CYP2A6/CYP1A2/PTGS1/PTGS2/CYP2D6/CYP3A4",7
"MF","GO:0046906","tetrapyrrole binding","7/24","153/18737",0.0457516339869281,35.7186819172113,15.4422897455331,6.49617549197415e-10,4.90461249644049e-08,1.94885264759225e-08,"CYP2C9/CYP2A6/CYP1A2/PTGS1/PTGS2/CYP2D6/CYP3A4",7
"MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","7/24","180/18737",0.0388888888888889,30.3608796296296,14.1750233242406,2.02553699806911e-09,8.7652463985461e-08,3.4828793636607e-08,"CYP2C9/CYP2A6/CYP1A2/PTGS1/PTGS2/CYP2D6/CYP3A4",7
"MF","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","5/24","44/18737",0.113636363636364,88.7168560606061,20.8613420278623,2.3219195757738e-09,8.7652463985461e-08,3.4828793636607e-08,"CYP2C9/CYP2A6/CYP1A2/CYP2D6/CYP3A4",5
"MF","GO:0005506","iron ion binding","6/24","153/18737",0.0392156862745098,30.6160130718954,13.1727078825819,3.2026576328197e-08,9.67202605111549e-07,3.84318915938364e-07,"CYP2C9/CYP2A6/CYP1A2/ALOX5/CYP2D6/CYP3A4",6
"MF","GO:0004497","monooxygenase activity","5/24","106/18737",0.0471698113207547,36.8258647798742,13.2465835490295,2.05587053767691e-07,5.17394085315356e-06,2.05587053767691e-06,"CYP2C9/CYP2A6/CYP1A2/CYP2D6/CYP3A4",5
"MF","GO:0001223","transcription coactivator binding","4/24","45/18737",0.0888888888888889,69.3962962962963,16.450659248028,2.97765338059257e-07,5.71189201821916e-06,2.2696259675043e-06,"TERT/AR/THRB/HIF1A",4
"MF","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","3/24","11/18737",0.272727272727273,212.920454545455,25.1778742868813,3.0261679566724e-07,5.71189201821916e-06,2.2696259675043e-06,"CYP2C9/CYP1A2/CYP3A4",3
"MF","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","3/24","24/18737",0.125,97.5885416666667,16.9563304620009,3.6717402455819e-06,5.4693794328784e-05,2.17326335081261e-05,"PTGS1/PTGS2/ALOX5",3
"MF","GO:0019902","phosphatase binding","5/24","191/18737",0.0261780104712042,20.4373909249564,9.66945231713212,3.79286823076355e-06,5.4693794328784e-05,2.17326335081261e-05,"MAPK1/TP53/EGFR/MAPT/PTPN1",5
"MF","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","3/24","25/18737",0.12,93.685,16.6070198638498,4.16892526193865e-06,5.4693794328784e-05,2.17326335081261e-05,"PTGS1/PTGS2/ALOX5",3
"MF","GO:0008395","steroid hydroxylase activity","3/24","26/18737",0.115384615384615,90.0817307692308,16.2779298247768,4.70873726009399e-06,5.4693794328784e-05,2.17326335081261e-05,"CYP2C9/CYP1A2/CYP3A4",3
"MF","GO:0070330","aromatase activity","3/24","26/18737",0.115384615384615,90.0817307692308,16.2779298247768,4.70873726009399e-06,5.4693794328784e-05,2.17326335081261e-05,"CYP2C9/CYP1A2/CYP3A4",3
"MF","GO:0042562","hormone binding","4/24","93/18737",0.043010752688172,33.578853046595,11.2792460017682,5.60045943816216e-06,6.0404955368749e-05,2.4001969020695e-05,"EGFR/ALDH1A1/AR/THRB",4
"MF","GO:0051721","protein phosphatase 2A binding","3/24","30/18737",0.1,78.0708333333333,15.1293740413161,7.32818697528599e-06,7.37704155512123e-05,2.9312747901144e-05,"TP53/MAPT/PTPN1",3
"MF","GO:0001221","transcription coregulator binding","4/24","117/18737",0.0341880341880342,26.6908831908832,9.98284844717804,1.39316271524378e-05,0.000131479731251132,5.22436018216417e-05,"TERT/AR/THRB/HIF1A",4
"MF","GO:0003697","single-stranded DNA binding","4/24","120/18737",0.0333333333333333,26.0236111111111,9.84822827517263,1.53970333708797e-05,0.000136761884647226,5.4342470720752e-05,"TP53/TDP1/MAPT/TOP1",4
"MF","GO:0051087","protein-folding chaperone binding","4/24","134/18737",0.0298507462686567,23.3047263681592,9.27961924283783,2.37816574417801e-05,0.000199501681872711,7.92721914726002e-05,"TP53/CDC25A/TERT/MAPT",4
"MF","GO:0019903","protein phosphatase binding","4/24","144/18737",0.0277777777777778,21.6863425925926,8.9240619244562,3.1545066589835e-05,0.000250700266056057,9.96159997573736e-05,"TP53/EGFR/MAPT/PTPN1",4
"MF","GO:0008392","arachidonate epoxygenase activity","2/24","16/18737",0.125,97.5885416666667,13.8418274016598,0.000186630881444511,0.00140906315490606,0.000559892644333533,"CYP2C9/CYP2A6",2
"MF","GO:0051213","dioxygenase activity","3/24","93/18737",0.032258064516129,25.1841397849462,8.37288107059583,0.000222145714778166,0.00159733347292872,0.000634702042223332,"PTGS1/PTGS2/ALOX5",3
"MF","GO:0008391","arachidonate monooxygenase activity","2/24","18/18737",0.111111111111111,86.7453703703704,13.0340073606889,0.000237582268963252,0.00163067830061141,0.00064795164262705,"CYP2C9/CYP2A6",2
"MF","GO:0004725","protein tyrosine phosphatase activity","3/24","98/18737",0.0306122448979592,23.8992346938775,8.13944987123018,0.000259281093276997,0.00170223674281855,0.000676385460722602,"CDC25B/CDC25A/PTPN1",3
"MF","GO:0001091","RNA polymerase II general transcription initiation factor binding","2/24","24/18737",0.0833333333333333,65.0590277777778,11.2457029098033,0.000426572795294848,0.00268385383706342,0.00106643198823712,"TP53/AR",2
"MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","2/24","35/18737",0.0571428571428571,44.6119047619048,9.24841696707315,0.000911728672159741,0.00550684117984483,0.00218814881318338,"CYP2D6/CYP3A4",2
"MF","GO:0042578","phosphoric ester hydrolase activity","4/24","363/18737",0.0110192837465565,8.60284664830119,5.23841665041416,0.00108325621499742,0.00629121878710038,0.00249982203460942,"CDC25B/CDC25A/TDP1/PTPN1",4
"MF","GO:0051879","Hsp90 protein binding","2/24","42/18737",0.0476190476190476,37.1765873015873,8.4054671830316,0.00131212729873241,0.00733819341142942,0.00291583844162758,"MAPT/HIF1A",2
"MF","GO:0004721","phosphoprotein phosphatase activity","3/24","178/18737",0.0168539325842697,13.1580056179775,5.83670046099576,0.0014731391017995,0.0079444287275616,0.00315672664671322,"CDC25B/CDC25A/PTPN1",3
"MF","GO:0140693","molecular condensate scaffold activity","2/24","47/18737",0.0425531914893617,33.2216312056738,7.92071071123447,0.00164097550057416,0.00854438967540339,0.00339512172532585,"TP53/AR",2
"MF","GO:0004674","protein serine/threonine kinase activity","4/24","429/18737",0.00932400932400932,7.27933177933178,4.71187733096974,0.00200211389819142,0.0100773066208968,0.00400422779638285,"MAPK1/EGFR/PKM/TOP1",4
"MF","GO:0140296","general transcription initiation factor binding","2/24","53/18737",0.0377358490566038,29.4606918238994,7.43054740383464,0.00208204727672038,0.0101415851220896,0.0040297689226846,"TP53/AR",2
"MF","GO:0004601","peroxidase activity","2/24","57/18737",0.0350877192982456,27.3932748538012,7.14684927819148,0.00240390871133462,0.010854668706585,0.00431311339334502,"PTGS1/PTGS2",2
"MF","GO:0004879","nuclear receptor activity","2/24","59/18737",0.0338983050847458,26.4646892655367,7.01570876311803,0.00257310241806003,0.010854668706585,0.00431311339334502,"AR/THRB",2
"MF","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","2/24","59/18737",0.0338983050847458,26.4646892655367,7.01570876311803,0.00257310241806003,0.010854668706585,0.00431311339334502,"PTGS1/PTGS2",2
"MF","GO:0001098","basal transcription machinery binding","2/24","60/18737",0.0333333333333333,26.0236111111111,6.95255445071714,0.00265975325922943,0.010854668706585,0.00431311339334502,"TP53/AR",2
"MF","GO:0001099","basal RNA polymerase II transcription machinery binding","2/24","60/18737",0.0333333333333333,26.0236111111111,6.95255445071714,0.00265975325922943,0.010854668706585,0.00431311339334502,"TP53/AR",2
"MF","GO:0098531","ligand-activated transcription factor activity","2/24","60/18737",0.0333333333333333,26.0236111111111,6.95255445071714,0.00265975325922943,0.010854668706585,0.00431311339334502,"AR/THRB",2
"MF","GO:0002039","p53 binding","2/24","69/18737",0.0289855072463768,22.6292270531401,6.44598068527217,0.00350062980420981,0.0139103973798864,0.00552731021717339,"TP53/HIF1A",2
"MF","GO:0140097","catalytic activity, acting on DNA","3/24","249/18737",0.0120481927710843,9.40612449799197,4.78214649478121,0.00381799576647847,0.0147824964291859,0.00587383964073611,"TERT/TDP1/TOP1",3
"MF","GO:0030971","receptor tyrosine kinase binding","2/24","82/18737",0.024390243902439,19.0416666666667,5.86351857204347,0.00490551439184809,0.0181823776953808,0.00722478583922417,"TP53/PTPN1",2
"MF","GO:0016791","phosphatase activity","3/24","273/18737",0.010989010989011,8.57921245421245,4.51767369987498,0.00493693699013651,0.0181823776953808,0.00722478583922417,"CDC25B/CDC25A/PTPN1",3
"MF","GO:0051117","ATPase binding","2/24","84/18737",0.0238095238095238,18.5882936507936,5.78577255082983,0.00514121849449803,0.018483904587362,0.00734459784928291,"EGFR/AR",2
"MF","GO:0016209","antioxidant activity","2/24","86/18737",0.0232558139534884,18.156007751938,5.71066585535996,0.00538206751814777,0.0188998184939608,0.00750986165322944,"PTGS1/PTGS2",2
"MF","GO:0031625","ubiquitin protein ligase binding","3/24","301/18737",0.00996677740863787,7.78114617940199,4.24742144498816,0.00647045478653358,0.0222054243810584,0.00882334743618216,"TP53/EGFR/HIF1A",3
"MF","GO:0044389","ubiquitin-like protein ligase binding","3/24","321/18737",0.00934579439252336,7.29633956386293,4.07488498953672,0.00772241021603015,0.0259129765026789,0.0102965469547069,"TP53/EGFR/HIF1A",3
"MF","GO:0005496","steroid binding","2/24","108/18737",0.0185185185185185,14.4575617283951,5.02291510377784,0.00836370393211371,0.0274547672554167,0.0109091790418874,"AR/CYP3A4",2
"MF","GO:0045296","cadherin binding","3/24","334/18737",0.00898203592814371,7.0123502994012,3.97050317239056,0.00860820974155925,0.0276561632122436,0.0109892039253948,"EGFR/PKM/PTPN1",3
"MF","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","3/24","349/18737",0.00859598853868195,6.71095988538682,3.85679829508112,0.00970219450851614,0.0305214868913737,0.0121277431356452,"TP53/AR/HIF1A",3
"MF","GO:1990782","protein tyrosine kinase binding","2/24","126/18737",0.0158730158730159,12.3921957671958,4.59494384619131,0.0112406482904193,0.034639548813333,0.0137640591311257,"TP53/PTPN1",2
"MF","GO:0042826","histone deacetylase binding","2/24","128/18737",0.015625,12.1985677083333,4.5527971209241,0.0115837538387598,0.0349725447273451,0.013896375388349,"TP53/HIF1A",2
"MF","GO:0031072","heat shock protein binding","2/24","131/18737",0.0152671755725191,11.9192111959288,4.49130715038448,0.0121070316339092,0.0349725447273451,0.013896375388349,"MAPT/HIF1A",2
"MF","GO:0001094","TFIID-class transcription factor complex binding","1/24","10/18737",0.1,78.0708333333333,8.73028256875918,0.0127383441059866,0.0349725447273451,0.013896375388349,"TP53",1
"MF","GO:0003680","minor groove of adenine-thymine-rich DNA binding","1/24","10/18737",0.1,78.0708333333333,8.73028256875918,0.0127383441059866,0.0349725447273451,0.013896375388349,"MAPT",1
"MF","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","1/24","10/18737",0.1,78.0708333333333,8.73028256875918,0.0127383441059866,0.0349725447273451,0.013896375388349,"MAPK1",1
"MF","GO:0008401","retinoic acid 4-hydroxylase activity","1/24","10/18737",0.1,78.0708333333333,8.73028256875918,0.0127383441059866,0.0349725447273451,0.013896375388349,"CYP3A4",1
"MF","GO:0004713","protein tyrosine kinase activity","2/24","138/18737",0.0144927536231884,11.31461352657,4.35531987523159,0.0133678229938522,0.0358396991581574,0.014240940062844,"EGFR/PKM",2
"MF","GO:0034056","estrogen response element binding","1/24","11/18737",0.0909090909090909,70.9734848484849,8.3134193379727,0.0140035910617966,0.0358396991581574,0.014240940062844,"AR",1
"MF","GO:0140537","transcription regulator activator activity","1/24","11/18737",0.0909090909090909,70.9734848484849,8.3134193379727,0.0140035910617966,0.0358396991581574,0.014240940062844,"HIF1A",1
"MF","GO:0140666","annealing activity","1/24","11/18737",0.0909090909090909,70.9734848484849,8.3134193379727,0.0140035910617966,0.0358396991581574,0.014240940062844,"TP53",1
"MF","GO:0004726","non-membrane spanning protein tyrosine phosphatase activity","1/24","12/18737",0.0833333333333333,65.0590277777778,7.94936436893689,0.015267283992188,0.0365930140130221,0.0145402704687505,"PTPN1",1
"MF","GO:0034452","dynactin binding","1/24","12/18737",0.0833333333333333,65.0590277777778,7.94936436893689,0.015267283992188,0.0365930140130221,0.0145402704687505,"MAPT",1
"MF","GO:0097371","MDM2/MDM4 family protein binding","1/24","12/18737",0.0833333333333333,65.0590277777778,7.94936436893689,0.015267283992188,0.0365930140130221,0.0145402704687505,"TP53",1
"MF","GO:0140996","histone H3 kinase activity","1/24","12/18737",0.0833333333333333,65.0590277777778,7.94936436893689,0.015267283992188,0.0365930140130221,0.0145402704687505,"PKM",1
"MF","GO:0003964","RNA-directed DNA polymerase activity","1/24","13/18737",0.0769230769230769,60.0544871794872,7.62777042265777,0.0165294247229861,0.0383991251257062,0.0152579305135257,"TERT",1
"MF","GO:0030955","potassium ion binding","1/24","13/18737",0.0769230769230769,60.0544871794872,7.62777042265777,0.0165294247229861,0.0383991251257062,0.0152579305135257,"PKM",1
"MF","GO:0004029","aldehyde dehydrogenase (NAD+) activity","1/24","16/18737",0.0625,48.7942708333333,6.84926013218284,0.0203065519453541,0.0457655125932608,0.0181849718913619,"ALDH1A1",1
"MF","GO:0004707","MAP kinase activity","1/24","16/18737",0.0625,48.7942708333333,6.84926013218284,0.0203065519453541,0.0457655125932608,0.0181849718913619,"MAPK1",1
"MF","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","1/24","17/18737",0.0588235294117647,45.9240196078431,6.63624632032042,0.0215625020950952,0.0478521288985752,0.0190140909530762,"ALDH1A1",1
"MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","3/24","480/18737",0.00625,4.87942708333333,3.08351350759874,0.0226794583975464,0.0478521288985752,0.0190140909530762,"TP53/AR/HIF1A",3
"MF","GO:0008301","DNA binding, bending","1/24","18/18737",0.0555555555555556,43.3726851851852,6.44099953397253,0.0228169091436915,0.0478521288985752,0.0190140909530762,"TOP1",1
"MF","GO:0030297","transmembrane receptor protein tyrosine kinase activator activity","1/24","18/18737",0.0555555555555556,43.3726851851852,6.44099953397253,0.0228169091436915,0.0478521288985752,0.0190140909530762,"EGFR",1
"MF","GO:0034185","apolipoprotein binding","1/24","18/18737",0.0555555555555556,43.3726851851852,6.44099953397253,0.0228169091436915,0.0478521288985752,0.0190140909530762,"MAPT",1
