"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007159","leukocyte cell-cell adhesion","2/43","430/18986",0.00465116279069767,2.05365062195781,1.0529404806692,0.254483622813254,0.290365548818661,0.152614911539796,"ALOX5/PPARA",2
"GO:0043414","macromolecule methylation","1/43","130/18986",0.00769230769230769,3.39642218246869,1.30624719622799,0.256040357356366,0.291834229875033,0.153386844127564,"HSD17B10",1
"GO:0051283","negative regulation of sequestering of calcium ion","1/43","130/18986",0.00769230769230769,3.39642218246869,1.30624719622799,0.256040357356366,0.291834229875033,0.153386844127564,"CACNA1C",1
"GO:0042692","muscle cell differentiation","2/43","432/18986",0.00462962962962963,2.04414298018949,1.04591940177193,0.256170037624003,0.291834229875033,0.153386844127564,"LMNA/PPARA",2
"GO:0043254","regulation of protein-containing complex assembly","2/43","433/18986",0.0046189376443418,2.03942209570868,1.04242296253115,0.257013380526961,0.292642961316524,0.153811909972685,"MAPT/TP53",2
"GO:0000077","DNA damage checkpoint signaling","1/43","131/18986",0.00763358778625954,3.37049529557962,1.29710945822139,0.2577369136055,0.293314505208542,0.154164870618645,"TP53",1
"GO:0002065","columnar/cuboidal epithelial cell differentiation","1/43","132/18986",0.00757575757575758,3.34496124031008,1.28805981656978,0.259429690731724,0.294324527560616,0.154695734119987,"HIF1A",1
"GO:0007127","meiosis I","1/43","132/18986",0.00757575757575758,3.34496124031008,1.28805981656978,0.259429690731724,0.294324527560616,0.154695734119987,"CDC25B",1
"GO:0010977","negative regulation of neuron projection development","1/43","132/18986",0.00757575757575758,3.34496124031008,1.28805981656978,0.259429690731724,0.294324527560616,0.154695734119987,"PTPN1",1
"GO:0015918","sterol transport","1/43","132/18986",0.00757575757575758,3.34496124031008,1.28805981656978,0.259429690731724,0.294324527560616,0.154695734119987,"PPARG",1
"GO:0051282","regulation of sequestering of calcium ion","1/43","132/18986",0.00757575757575758,3.34496124031008,1.28805981656978,0.259429690731724,0.294324527560616,0.154695734119987,"CACNA1C",1
"GO:0098773","skin epidermis development","1/43","132/18986",0.00757575757575758,3.34496124031008,1.28805981656978,0.259429690731724,0.294324527560616,0.154695734119987,"EGFR",1
"GO:0070585","protein localization to mitochondrion","1/43","133/18986",0.0075187969924812,3.31981115579647,1.27909666974158,0.261118696953138,0.29608754003011,0.155622366060897,"MAPT",1
"GO:0043271","negative regulation of monoatomic ion transport","1/43","134/18986",0.00746268656716418,3.29503644567858,1.2702184574597,0.262803940470404,0.297844465866458,0.156545798893019,"PTGS2",1
"GO:0002244","hematopoietic progenitor cell differentiation","1/43","135/18986",0.00740740740740741,3.27062876830319,1.26142365933597,0.264485429466785,0.299286143870309,0.157303538789924,"TP53",1
"GO:0008033","tRNA processing","1/43","135/18986",0.00740740740740741,3.27062876830319,1.26142365933597,0.264485429466785,0.299286143870309,0.157303538789924,"HSD17B10",1
"GO:0046683","response to organophosphorus","1/43","135/18986",0.00740740740740741,3.27062876830319,1.26142365933597,0.264485429466785,0.299286143870309,0.157303538789924,"PTGS2",1
"GO:0002286","T cell activation involved in immune response","1/43","136/18986",0.00735294117647059,3.24658002735978,1.25271079356066,0.26616317210818,0.30071913262918,0.158056711656204,"TP53",1
"GO:0042476","odontogenesis","1/43","136/18986",0.00735294117647059,3.24658002735978,1.25271079356066,0.26616317210818,0.30071913262918,0.158056711656204,"PPARA",1
"GO:0051208","sequestering of calcium ion","1/43","136/18986",0.00735294117647059,3.24658002735978,1.25271079356066,0.26616317210818,0.30071913262918,0.158056711656204,"CACNA1C",1
"GO:0007368","determination of left/right symmetry","1/43","137/18986",0.0072992700729927,3.2228823629265,1.24407841564436,0.267837176543158,0.302143481563347,0.158805343466947,"HIF1A",1
"GO:0010950","positive regulation of endopeptidase activity","1/43","137/18986",0.0072992700729927,3.2228823629265,1.24407841564436,0.267837176543158,0.302143481563347,0.158805343466947,"MAPT",1
"GO:0051592","response to calcium ion","1/43","137/18986",0.0072992700729927,3.2228823629265,1.24407841564436,0.267837176543158,0.302143481563347,0.158805343466947,"EGFR",1
"GO:0060537","muscle tissue development","2/43","447/18986",0.00447427293064877,1.97554757816971,0.994429990158404,0.268826957072453,0.303104121778863,0.159310251924955,"LMNA/PPARA",2
"GO:0035270","endocrine system development","1/43","138/18986",0.0072463768115942,3.19952814290529,1.2355251172098,0.269507450902999,0.303247737214098,0.159385735593845,"MAPK1",1
"GO:0045739","positive regulation of DNA repair","1/43","138/18986",0.0072463768115942,3.19952814290529,1.2355251172098,0.269507450902999,0.303247737214098,0.159385735593845,"EGFR",1
"GO:0050768","negative regulation of neurogenesis","1/43","138/18986",0.0072463768115942,3.19952814290529,1.2355251172098,0.269507450902999,0.303247737214098,0.159385735593845,"TP53",1
"GO:0051053","negative regulation of DNA metabolic process","1/43","138/18986",0.0072463768115942,3.19952814290529,1.2355251172098,0.269507450902999,0.303247737214098,0.159385735593845,"TP53",1
"GO:0030183","B cell differentiation","1/43","139/18986",0.00719424460431655,3.17650995482684,1.2270495248313,0.271174003301724,0.304653990389693,0.160124856349972,"TP53",1
"GO:0030218","erythrocyte differentiation","1/43","139/18986",0.00719424460431655,3.17650995482684,1.2270495248313,0.271174003301724,0.304653990389693,0.160124856349972,"HIF1A",1
"GO:0045727","positive regulation of translation","1/43","139/18986",0.00719424460431655,3.17650995482684,1.2270495248313,0.271174003301724,0.304653990389693,0.160124856349972,"PKM",1
"GO:0030099","myeloid cell differentiation","2/43","451/18986",0.00443458980044346,1.95802609188883,0.981034909899734,0.27220357266979,0.305654088512468,0.160650503718123,"HIF1A/PPARG",2
"GO:0030048","actin filament-based movement","1/43","140/18986",0.00714285714285714,3.15382059800664,1.21865029891964,0.272836841836134,0.305738985256332,0.160695125089728,"CACNA1C",1
"GO:0031570","DNA integrity checkpoint signaling","1/43","140/18986",0.00714285714285714,3.15382059800664,1.21865029891964,0.272836841836134,0.305738985256332,0.160695125089728,"TP53",1
"GO:0032388","positive regulation of intracellular transport","1/43","140/18986",0.00714285714285714,3.15382059800664,1.21865029891964,0.272836841836134,0.305738985256332,0.160695125089728,"PTGS2",1
"GO:0061041","regulation of wound healing","1/43","140/18986",0.00714285714285714,3.15382059800664,1.21865029891964,0.272836841836134,0.305738985256332,0.160695125089728,"ALOX5",1
"GO:0010975","regulation of neuron projection development","2/43","452/18986",0.00442477876106195,1.95369417575633,0.977707433985191,0.273047748399511,0.305819056302414,0.160737210094868,"MAPT/PTPN1",2
"GO:0031109","microtubule polymerization or depolymerization","1/43","142/18986",0.00704225352112676,3.10940058958402,1.20207575093247,0.276151409613322,0.308979612898988,0.162398385352625,"MAPT",1
"GO:0035148","tube formation","1/43","142/18986",0.00704225352112676,3.10940058958402,1.20207575093247,0.276151409613322,0.308979612898988,0.162398385352625,"HIF1A",1
"GO:0006986","response to unfolded protein","1/43","143/18986",0.00699300699300699,3.08765652951699,1.19389790941912,0.277803154963918,0.310352684073292,0.163120065788396,"PTPN1",1
"GO:0010212","response to ionizing radiation","1/43","143/18986",0.00699300699300699,3.08765652951699,1.19389790941912,0.277803154963918,0.310352684073292,0.163120065788396,"TP53",1
"GO:0016331","morphogenesis of embryonic epithelium","1/43","143/18986",0.00699300699300699,3.08765652951699,1.19389790941912,0.277803154963918,0.310352684073292,0.163120065788396,"HIF1A",1
"GO:0009581","detection of external stimulus","1/43","144/18986",0.00694444444444444,3.06621447028424,1.18579139355255,0.279451218665905,0.311876092892789,0.163920763058345,"TRPA1",1
"GO:0060972","left/right pattern formation","1/43","144/18986",0.00694444444444444,3.06621447028424,1.18579139355255,0.279451218665905,0.311876092892789,0.163920763058345,"HIF1A",1
"GO:0050921","positive regulation of chemotaxis","1/43","145/18986",0.00689655172413793,3.04506816359262,1.17775501764764,0.281095608730515,0.313551714112929,0.164801462526055,"MAPK1",1
"GO:0009582","detection of abiotic stimulus","1/43","146/18986",0.00684931506849315,3.02421153233514,1.1697876240088,0.282736333151967,0.314901360387133,0.165510830932829,"TRPA1",1
"GO:0050770","regulation of axonogenesis","1/43","146/18986",0.00684931506849315,3.02421153233514,1.1697876240088,0.282736333151967,0.314901360387133,0.165510830932829,"MAPT",1
"GO:0051961","negative regulation of nervous system development","1/43","146/18986",0.00684931506849315,3.02421153233514,1.1697876240088,0.282736333151967,0.314901360387133,0.165510830932829,"TP53",1
"GO:0001889","liver development","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"EGFR",1
"GO:0009799","specification of symmetry","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"HIF1A",1
"GO:0009855","determination of bilateral symmetry","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"HIF1A",1
"GO:0010952","positive regulation of peptidase activity","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"MAPT",1
"GO:0034763","negative regulation of transmembrane transport","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"FABP5",1
"GO:0060048","cardiac muscle contraction","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"CACNA1C",1
"GO:0071675","regulation of mononuclear cell migration","1/43","147/18986",0.00680272108843537,3.00363866476823,1.16188808207994,0.284373399907512,0.315602664978327,0.165879433677139,"MAPK1",1
"GO:0071333","cellular response to glucose stimulus","1/43","148/18986",0.00675675675675676,2.9833438089252,1.15405528762589,0.28600681695746,0.317254906215332,0.166747844724021,"HIF1A",1
"GO:0050852","T cell receptor signaling pathway","1/43","149/18986",0.00671140939597315,2.96332136725457,1.14628816194389,0.287636592245221,0.318901439228397,0.167613255552401,"MAPK1",1
"GO:0045088","regulation of innate immune response","2/43","470/18986",0.00425531914893617,1.87887184562098,0.919212759283549,0.288238914504227,0.319407751140864,0.167879370964671,"PPARG/PTPN1",2
"GO:0014074","response to purine-containing compound","1/43","150/18986",0.00666666666666667,2.94356589147287,1.13858565110388,0.289262733697334,0.319895700957264,0.168135835336455,"PTGS2",1
"GO:0034101","erythrocyte homeostasis","1/43","150/18986",0.00666666666666667,2.94356589147287,1.13858565110388,0.289262733697334,0.319895700957264,0.168135835336455,"HIF1A",1
"GO:0061008","hepaticobiliary system development","1/43","150/18986",0.00666666666666667,2.94356589147287,1.13858565110388,0.289262733697334,0.319895700957264,0.168135835336455,"EGFR",1
"GO:0099175","regulation of postsynapse organization","1/43","150/18986",0.00666666666666667,2.94356589147287,1.13858565110388,0.289262733697334,0.319895700957264,0.168135835336455,"PTPN1",1
"GO:0043603","amide metabolic process","2/43","472/18986",0.00423728813559322,1.87091052424123,0.912871307983273,0.289925783784195,0.320467360805817,0.168436297349158,"CYP2C9/TP53",2
"GO:0008584","male gonad development","1/43","151/18986",0.00662251655629139,2.92407207762205,1.13094672521628,0.290885249223508,0.320719633759252,0.168568890952735,"AR",1
"GO:0021915","neural tube development","1/43","151/18986",0.00662251655629139,2.92407207762205,1.13094672521628,0.290885249223508,0.320719633759252,0.168568890952735,"HIF1A",1
"GO:0030534","adult behavior","1/43","151/18986",0.00662251655629139,2.92407207762205,1.13094672521628,0.290885249223508,0.320719633759252,0.168568890952735,"PPARA",1
"GO:0035107","appendage morphogenesis","1/43","151/18986",0.00662251655629139,2.92407207762205,1.13094672521628,0.290885249223508,0.320719633759252,0.168568890952735,"CACNA1C",1
"GO:0035108","limb morphogenesis","1/43","151/18986",0.00662251655629139,2.92407207762205,1.13094672521628,0.290885249223508,0.320719633759252,0.168568890952735,"CACNA1C",1
"GO:0002687","positive regulation of leukocyte migration","1/43","152/18986",0.00657894736842105,2.90483476132191,1.12337037772618,0.292504146716653,0.321857297415766,0.169166842186989,"MAPK1",1
"GO:0007093","mitotic cell cycle checkpoint signaling","1/43","152/18986",0.00657894736842105,2.90483476132191,1.12337037772618,0.292504146716653,0.321857297415766,0.169166842186989,"TP53",1
"GO:0032006","regulation of TOR signaling","1/43","152/18986",0.00657894736842105,2.90483476132191,1.12337037772618,0.292504146716653,0.321857297415766,0.169166842186989,"HIF1A",1
"GO:0046546","development of primary male sexual characteristics","1/43","152/18986",0.00657894736842105,2.90483476132191,1.12337037772618,0.292504146716653,0.321857297415766,0.169166842186989,"AR",1
"GO:0007389","pattern specification process","2/43","476/18986",0.00420168067226891,1.85518858706273,0.900279398771609,0.293298518834783,0.322407845516129,0.169456207953614,"HIF1A/TP53",2
"GO:0016055","Wnt signaling pathway","2/43","476/18986",0.00420168067226891,1.85518858706273,0.900279398771609,0.293298518834783,0.322407845516129,0.169456207953614,"TERT/EGFR",2
"GO:0006997","nucleus organization","1/43","153/18986",0.0065359477124183,2.88584891320869,1.11585562473282,0.294119434052917,0.322824784223246,0.169675349184945,"LMNA",1
"GO:0072073","kidney epithelium development","1/43","153/18986",0.0065359477124183,2.88584891320869,1.11585562473282,0.294119434052917,0.322824784223246,0.169675349184945,"SLC22A1",1
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","1/43","153/18986",0.0065359477124183,2.88584891320869,1.11585562473282,0.294119434052917,0.322824784223246,0.169675349184945,"PPARA",1
"GO:1903531","negative regulation of secretion by cell","1/43","154/18986",0.00649350649350649,2.8671096345515,1.10840150433315,0.295731119091717,0.324431387777956,0.170519773257908,"CYP51A1",1
"GO:0007018","microtubule-based movement","2/43","480/18986",0.00416666666666667,1.83972868217054,0.887806818337797,0.296669710853203,0.325298337950538,0.170975438623294,"HIF1A/MAPT",2
"GO:0006469","negative regulation of protein kinase activity","1/43","155/18986",0.00645161290322581,2.84861215303826,1.10100707598868,0.297339209675779,0.325869508655164,0.171275643544006,"PTPN1",1
"GO:0009152","purine ribonucleotide biosynthetic process","1/43","156/18986",0.00641025641025641,2.83035181872391,1.09367141991447,0.298943713631168,0.327137506982611,0.171942098133275,"PPARA",1
"GO:0045667","regulation of osteoblast differentiation","1/43","156/18986",0.00641025641025641,2.83035181872391,1.09367141991447,0.298943713631168,0.327137506982611,0.171942098133275,"PPARG",1
"GO:0097530","granulocyte migration","1/43","156/18986",0.00641025641025641,2.83035181872391,1.09367141991447,0.298943713631168,0.327137506982611,0.171942098133275,"MAPK1",1
"GO:0007030","Golgi organization","1/43","157/18986",0.00636942675159236,2.81232410013331,1.08639363648945,0.300544638767327,0.328725382950996,0.172776679065611,"MAPK1",1
"GO:0042552","myelination","1/43","158/18986",0.00632911392405063,2.79452458051222,1.07917284568719,0.302141992877104,0.330143194010707,0.173521874597031,"MAPK1",1
"GO:0048754","branching morphogenesis of an epithelial tube","1/43","158/18986",0.00632911392405063,2.79452458051222,1.07917284568719,0.302141992877104,0.330143194010707,0.173521874597031,"AR",1
"GO:0046718","symbiont entry into host cell","1/43","159/18986",0.00628930817610063,2.77694895421969,1.07200818652616,0.303735783736797,0.331719409230476,0.174350326688924,"EGFR",1
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","1/43","160/18986",0.00625,2.75959302325581,1.06489881653892,0.305326019106177,0.332793220626166,0.174914717443373,"HIF1A",1
"GO:0035966","response to topologically incorrect protein","1/43","160/18986",0.00625,2.75959302325581,1.06489881653892,0.305326019106177,0.332793220626166,0.174914717443373,"PTPN1",1
"GO:0072006","nephron development","1/43","160/18986",0.00625,2.75959302325581,1.06489881653892,0.305326019106177,0.332793220626166,0.174914717443373,"SLC22A1",1
"GO:0097696","cell surface receptor signaling pathway via STAT","1/43","160/18986",0.00625,2.75959302325581,1.06489881653892,0.305326019106177,0.332793220626166,0.174914717443373,"PPARG",1
"GO:0031507","heterochromatin formation","1/43","161/18986",0.0062111801242236,2.74245269391882,1.05784391125925,0.306912706728531,0.334356465899487,0.17573635258595,"LMNA",1
"GO:0030902","hindbrain development","1/43","162/18986",0.00617283950617284,2.72552397358599,1.05084266372667,0.308495854330691,0.33591430414459,0.17655514581723,"TP53",1
"GO:0044409","symbiont entry into host","1/43","164/18986",0.00609756097560976,2.69228587634714,1.03699799873214,0.311651560299702,0.339182070341065,0.178272669989904,"EGFR",1
"GO:0002181","cytoplasmic translation","1/43","165/18986",0.00606060606060606,2.67596899224806,1.03015305064716,0.313224134038259,0.34072446723507,0.179083347311974,"PKM",1
"GO:0010508","positive regulation of autophagy","1/43","166/18986",0.00602409638554217,2.65984869711404,1.02335869818284,0.314793198500102,0.341753210054814,0.179624050212409,"HIF1A",1
"GO:0051147","regulation of muscle cell differentiation","1/43","166/18986",0.00602409638554217,2.65984869711404,1.02335869818284,0.314793198500102,0.341753210054814,0.179624050212409,"PPARA",1
"GO:0070507","regulation of microtubule cytoskeleton organization","1/43","166/18986",0.00602409638554217,2.65984869711404,1.02335869818284,0.314793198500102,0.341753210054814,0.179624050212409,"MAPT",1
"GO:0070665","positive regulation of leukocyte proliferation","1/43","166/18986",0.00602409638554217,2.65984869711404,1.02335869818284,0.314793198500102,0.341753210054814,0.179624050212409,"MAPK1",1
"GO:0006367","transcription initiation at RNA polymerase II promoter","1/43","167/18986",0.00598802395209581,2.64392145940677,1.01661421503437,0.316358761330309,0.343282911230761,0.18042805471845,"TP53",1
"GO:0051963","regulation of synapse assembly","1/43","168/18986",0.00595238095238095,2.6281838316722,1.00991888975686,0.317920830157707,0.344807309859471,0.18122927222796,"PTPN1",1
"GO:0006261","DNA-templated DNA replication","1/43","169/18986",0.00591715976331361,2.61263244805284,1.00327202537345,0.319479412594906,0.345813599121732,0.181758173632993,"RECQL",1
"GO:0007605","sensory perception of sound","1/43","169/18986",0.00591715976331361,2.61263244805284,1.00327202537345,0.319479412594906,0.345813599121732,0.181758173632993,"THRB",1
"GO:0140053","mitochondrial gene expression","1/43","169/18986",0.00591715976331361,2.61263244805284,1.00327202537345,0.319479412594906,0.345813599121732,0.181758173632993,"HSD17B10",1
"GO:1990138","neuron projection extension","1/43","169/18986",0.00591715976331361,2.61263244805284,1.00327202537345,0.319479412594906,0.345813599121732,0.181758173632993,"MAPT",1
"GO:0001678","intracellular glucose homeostasis","1/43","170/18986",0.00588235294117647,2.59726402188782,0.996672938996022,0.321034516238336,0.347154188417491,0.182462781729979,"HIF1A",1
"GO:0007204","positive regulation of cytosolic calcium ion concentration","1/43","170/18986",0.00588235294117647,2.59726402188782,0.996672938996022,0.321034516238336,0.347154188417491,0.182462781729979,"CACNA1C",1
"GO:0009260","ribonucleotide biosynthetic process","1/43","171/18986",0.00584795321637427,2.58207534339725,0.990120961458061,0.322586148668277,0.348660139984983,0.183254303541679,"PPARA",1
"GO:0030509","BMP signaling pathway","1/43","172/18986",0.00581395348837209,2.56706327744727,0.983615436959127,0.324134317448891,0.350160866091339,0.184043078872977,"PPARG",1
"GO:0007009","plasma membrane organization","1/43","173/18986",0.00578034682080925,2.55222476139266,0.977155722720633,0.325679030128262,0.351310434368559,0.184647287125817,"AR",1
"GO:0009451","RNA modification","1/43","173/18986",0.00578034682080925,2.55222476139266,0.977155722720633,0.325679030128262,0.351310434368559,0.184647287125817,"HSD17B10",1
"GO:0050792","regulation of viral process","1/43","173/18986",0.00578034682080925,2.55222476139266,0.977155722720633,0.325679030128262,0.351310434368559,0.184647287125817,"PPARA",1
"GO:0015698","inorganic anion transport","1/43","174/18986",0.00574712643678161,2.53755680299385,0.970741188652406,0.327220294238425,0.352799461782136,0.185429913673382,"CA7",1
"GO:0007338","single fertilization","1/43","175/18986",0.00571428571428571,2.52305647840532,0.964371217029666,0.328758117295396,0.353935469429948,0.186026994516425,"AR",1
"GO:0046661","male sex differentiation","1/43","175/18986",0.00571428571428571,2.52305647840532,0.964371217029666,0.328758117295396,0.353935469429948,0.186026994516425,"AR",1
"GO:0051048","negative regulation of secretion","1/43","175/18986",0.00571428571428571,2.52305647840532,0.964371217029666,0.328758117295396,0.353935469429948,0.186026994516425,"CYP51A1",1
"GO:0006820","monoatomic anion transport","1/43","177/18986",0.00564971751412429,2.49454736565497,0.951762550180313,0.331823470233962,0.35688517421436,0.187577346948292,"CA7",1
"GO:1902905","positive regulation of supramolecular fiber organization","1/43","177/18986",0.00564971751412429,2.49454736565497,0.951762550180313,0.331823470233962,0.35688517421436,0.187577346948292,"MAPT",1
"GO:0031929","TOR signaling","1/43","178/18986",0.00561797752808989,2.48053305461197,0.945522678562291,0.333351015067816,0.358176764352631,0.188256201294132,"HIF1A",1
"GO:0046390","ribose phosphate biosynthetic process","1/43","178/18986",0.00561797752808989,2.48053305461197,0.945522678562291,0.333351015067816,0.358176764352631,0.188256201294132,"PPARA",1
"GO:0008361","regulation of cell size","1/43","179/18986",0.00558659217877095,2.46667532804989,0.939325016027922,0.33487514875306,0.35946216408001,0.188931801986037,"MAPT",1
"GO:1903169","regulation of calcium ion transmembrane transport","1/43","179/18986",0.00558659217877095,2.46667532804989,0.939325016027922,0.33487514875306,0.35946216408001,0.188931801986037,"CACNA1C",1
"GO:0046777","protein autophosphorylation","1/43","180/18986",0.00555555555555556,2.45297157622739,0.933169002172863,0.336395878726135,0.360917887498245,0.189696924093685,"EGFR",1
"GO:1903034","regulation of response to wounding","1/43","181/18986",0.00552486187845304,2.43941924707696,0.927054087218475,0.337913212407661,0.362368545139365,0.190459383650181,"ALOX5",1
"GO:0002262","myeloid cell homeostasis","1/43","183/18986",0.00546448087431694,2.41275892743678,0.914945406473617,0.340937720499661,0.36525472450208,0.191976347387514,"HIF1A",1
"GO:0072331","signal transduction by p53 class mediator","1/43","183/18986",0.00546448087431694,2.41275892743678,0.914945406473617,0.340937720499661,0.36525472450208,0.191976347387514,"TP53",1
"GO:0071772","response to BMP","1/43","184/18986",0.00543478260869565,2.39964610717897,0.908950591953215,0.342444909672586,0.366511316208874,0.19263680670493,"PPARG",1
"GO:0071773","cellular response to BMP stimulus","1/43","184/18986",0.00543478260869565,2.39964610717897,0.908950591953215,0.342444909672586,0.366511316208874,0.19263680670493,"PPARG",1
"GO:0051495","positive regulation of cytoskeleton organization","1/43","186/18986",0.00537634408602151,2.37384346086522,0.897077465389822,0.345449195060719,0.369546382813735,0.194232024950699,"MAPT",1
"GO:0000724","double-strand break repair via homologous recombination","1/43","188/18986",0.00531914893617021,2.34858980702622,0.885356385141612,0.348440072040659,0.3722012070069,0.195627389383711,"RECQL",1
"GO:0006839","mitochondrial transport","1/43","188/18986",0.00531914893617021,2.34858980702622,0.885356385141612,0.348440072040659,0.3722012070069,0.195627389383711,"TP53",1
"GO:0031345","negative regulation of cell projection organization","1/43","188/18986",0.00531914893617021,2.34858980702622,0.885356385141612,0.348440072040659,0.3722012070069,0.195627389383711,"PTPN1",1
"GO:0048736","appendage development","1/43","189/18986",0.00529100529100529,2.33616340593085,0.879551662120659,0.349930500644886,0.373247854043888,0.196177502665446,"CACNA1C",1
"GO:0060173","limb development","1/43","189/18986",0.00529100529100529,2.33616340593085,0.879551662120659,0.349930500644886,0.373247854043888,0.196177502665446,"CACNA1C",1
"GO:0097553","calcium ion transmembrane import into cytosol","1/43","189/18986",0.00529100529100529,2.33616340593085,0.879551662120659,0.349930500644886,0.373247854043888,0.196177502665446,"CACNA1C",1
"GO:0051302","regulation of cell division","1/43","190/18986",0.00526315789473684,2.32386780905753,0.873783527695325,0.351417599036771,0.374469773900699,0.196819738604299,"CDC25B",1
"GO:0061138","morphogenesis of a branching epithelium","1/43","190/18986",0.00526315789473684,2.32386780905753,0.873783527695325,0.351417599036771,0.374469773900699,0.196819738604299,"AR",1
"GO:0000910","cytokinesis","1/43","192/18986",0.00520833333333333,2.29966085271318,0.862355206286637,0.354381834225029,0.377078778483983,0.198191020443018,"CDC25B",1
"GO:0001837","epithelial to mesenchymal transition","1/43","192/18986",0.00520833333333333,2.29966085271318,0.862355206286637,0.354381834225029,0.377078778483983,0.198191020443018,"HIF1A",1
"GO:0045814","negative regulation of gene expression, epigenetic","1/43","192/18986",0.00520833333333333,2.29966085271318,0.862355206286637,0.354381834225029,0.377078778483983,0.198191020443018,"LMNA",1
"GO:0000725","recombinational repair","1/43","194/18986",0.00515463917525773,2.27595300887077,0.851067864617815,0.357332835534048,0.379666137754926,0.199550925596584,"RECQL",1
"GO:0006941","striated muscle contraction","1/43","194/18986",0.00515463917525773,2.27595300887077,0.851067864617815,0.357332835534048,0.379666137754926,0.199550925596584,"CACNA1C",1
"GO:0042770","signal transduction in response to DNA damage","1/43","194/18986",0.00515463917525773,2.27595300887077,0.851067864617815,0.357332835534048,0.379666137754926,0.199550925596584,"TP53",1
"GO:0002695","negative regulation of leukocyte activation","1/43","196/18986",0.00510204081632653,2.25272899857617,0.839918070926059,0.360270660646109,0.382602207649838,0.201094111587862,"CNR2",1
"GO:0006164","purine nucleotide biosynthetic process","1/43","197/18986",0.0050761421319797,2.24129382599457,0.834393714812761,0.361734650086887,0.383599655532177,0.201618366000784,"PPARA",1
"GO:0046474","glycerophospholipid biosynthetic process","1/43","197/18986",0.0050761421319797,2.24129382599457,0.834393714812761,0.361734650086887,0.383599655532177,0.201618366000784,"FABP5",1
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/43","197/18986",0.0050761421319797,2.24129382599457,0.834393714812761,0.361734650086887,0.383599655532177,0.201618366000784,"EGFR",1
"GO:0010466","negative regulation of peptidase activity","1/43","198/18986",0.00505050505050505,2.22997416020672,0.828902512379576,0.363195366998178,0.384962513207832,0.202334678264611,"PTGS2",1
"GO:0009060","aerobic respiration","1/43","200/18986",0.005,2.20767441860465,0.818017989780145,0.36610701178293,0.387673914456768,0.203759779360242,"HIF1A",1
"GO:0140013","meiotic nuclear division","1/43","200/18986",0.005,2.20767441860465,0.818017989780145,0.36610701178293,0.387673914456768,0.203759779360242,"CDC25B",1
"GO:0007369","gastrulation","1/43","202/18986",0.00495049504950495,2.18581625604421,0.807261412552519,0.369005651949754,0.390554727184272,0.205273922416674,"TP53",1
"GO:0000075","cell cycle checkpoint signaling","1/43","203/18986",0.00492610837438424,2.17504868828044,0.801930166177756,0.370450113031854,0.391516673676557,0.205779517448259,"TP53",1
"GO:0006399","tRNA metabolic process","1/43","203/18986",0.00492610837438424,2.17504868828044,0.801930166177756,0.370450113031854,0.391516673676557,0.205779517448259,"HSD17B10",1
"GO:0021953","central nervous system neuron differentiation","1/43","203/18986",0.00492610837438424,2.17504868828044,0.801930166177756,0.370450113031854,0.391516673676557,0.205779517448259,"MAPT",1
"GO:1901991","negative regulation of mitotic cell cycle phase transition","1/43","205/18986",0.0048780487804878,2.15382870107771,0.79135993818453,0.373329352522196,0.394369590597869,0.207278998586251,"TP53",1
"GO:0009749","response to glucose","1/43","206/18986",0.00485436893203883,2.14337322194626,0.786120246826328,0.374764145016821,0.395504220414769,0.20787535524716,"HIF1A",1
"GO:0098739","import across plasma membrane","1/43","206/18986",0.00485436893203883,2.14337322194626,0.786120246826328,0.374764145016821,0.395504220414769,0.20787535524716,"CACNA1C",1
"GO:0001763","morphogenesis of a branching structure","1/43","207/18986",0.00483091787439614,2.13301876193686,0.780910373846762,0.37619572871034,0.396062041796339,0.208168543819805,"AR",1
"GO:0016051","carbohydrate biosynthetic process","1/43","207/18986",0.00483091787439614,2.13301876193686,0.780910373846762,0.37619572871034,0.396062041796339,0.208168543819805,"PPARA",1
"GO:0022408","negative regulation of cell-cell adhesion","1/43","207/18986",0.00483091787439614,2.13301876193686,0.780910373846762,0.37619572871034,0.396062041796339,0.208168543819805,"PPARA",1
"GO:0032271","regulation of protein polymerization","1/43","207/18986",0.00483091787439614,2.13301876193686,0.780910373846762,0.37619572871034,0.396062041796339,0.208168543819805,"MAPT",1
"GO:0050777","negative regulation of immune response","1/43","207/18986",0.00483091787439614,2.13301876193686,0.780910373846762,0.37619572871034,0.396062041796339,0.208168543819805,"PPARG",1
